home_name,link_name,type
Airbus,Elbit Systems,supplier
Delta Air Lines,Elbit Systems,supplier
Kimberly-Clark,Elbit Systems,supplier
Pfizer,Oracle,supplier
Microsoft,Delphi Automotive,supplier
IBM,Delphi Automotive,supplier
Autodesk,Intel,supplier
Nike,Starbucks,supplier
Google,Synopsys,supplier
Dell,Synopsys,supplier
Cisco,Intel,supplier
Accenture,IBM,supplier
Tesco,IBM,supplier
Oracle,Intel,supplier
Amgen,Facebook,supplier
Illumina,Zimmer Holdings,supplier
IBM,Altria Group,supplier
Motorola,Pinterest,supplier
Microsoft,Pinterest,supplier
Qualcomm,Pinterest,supplier
Pfizer,Pinterest,supplier
Insurance Australia Group,Google,supplier
Kimberly-Clark,Google,supplier
AstraZeneca,Google,supplier
Dell,IBM,supplier
Waters Corporation,Oracle,supplier
Emerson,Accenture,supplier
Schlumberger,IBM,supplier
Nike,Motorola,supplier
Extreme Networks,Microsoft,supplier
Weyerhaeuser,IBM,supplier
Pfizer,Microsoft,supplier
Johnson & Johnson,Microsoft,supplier
Johnson & Johnson,Intel,supplier
IBM,Qualcomm,supplier
Microsoft,Akamai,supplier
AstraZeneca,Oracle,supplier
Cisco,Synopsys,supplier
eBay,Facebook,supplier
IAG,IBM,supplier
ConocoPhillips,IBM,supplier
IBM,Cisco,supplier
Microsoft,Western Digital,supplier
Intel,Emerson,supplier
IBM,Emerson,supplier
Synopsys,Microsoft,supplier
IBM,AMD,supplier
Williams-Sonoma,Google,supplier
Google,Walgreens,supplier
IBM,Symantec,supplier
DLT,Symantec,supplier
Symantec,Microsoft,supplier
Equifax,Microsoft,supplier
Ecolab,Intel,supplier
Ameren,IBM,supplier
Molson Coors,Google,supplier
Corning,Google,supplier
Microsoft,Teradyne,supplier
Zoetis,Adobe,supplier
Workday,Adobe,supplier
Trimble,Adobe,supplier
F5 Networks,Adobe,supplier
Equinix,Adobe,supplier
ConocoPhillips,Facebook,supplier
Thermo Fisher Scientific,Microsoft,supplier
RBC,Cisco,supplier
Airbus,Cisco,supplier
Cisco,Texas Instruments,supplier
Akamai,Intel,supplier
Starbucks,Qualcomm,supplier
Corning,IBM,supplier
Microsoft,Autodesk,supplier
IBM,Pinterest,supplier
Walmart,Sonos,supplier
Infor,Microsoft,supplier
AMD,Dell,supplier
Interpublic Group,Microsoft,supplier
Autodesk,Facebook,supplier
Western Digital,Kimberly-Clark,supplier
Cisco,Extreme Networks,supplier
Facebook,Nike,supplier
Vodafone,IBM,supplier
Microsoft,ServiceNow,supplier
Starbucks,ServiceNow,supplier
ADB,Google,supplier
Intel,General Mills,supplier
Corning,Dell,supplier
Dell,eBay,supplier
Google,CarMax,supplier
Scholastic,Cars.com,supplier
Cisco,CBRE,supplier
CBRE,ServiceNow,supplier
Republic Services,ServiceNow,supplier
ServiceNow,Google,supplier
JBL,IBM,supplier
Telstra,Juniper Networks,supplier
UPS,Netflix,supplier
Google,Airbus,supplier
Microchip Technology,Intel,supplier
Motorola,IBM,supplier
LendingTree,Google,supplier
Adobe,Dell,supplier
NetApp,Workday,supplier
ASM,Workday,supplier
Woolworths,Fortune Brands,supplier
ServiceNow,Oracle,supplier
Leggett & Platt,Oracle,supplier
Facebook,Starbucks,supplier
Symantec,Nike,supplier
eBay,Nike,supplier
Delta Air Lines,Motorola,supplier
Cisco,eBay,supplier
Autodesk,Trimble,supplier
Sysco,Google,supplier
Nike,Google,supplier
Schlumberger,Microsoft,supplier
Nike,Republic Services,supplier
Facebook,Netflix,supplier
Merck,AstraZeneca,supplier
Rentokil Initial,Google,supplier
Google,Workday,supplier
IBM,Autodesk,supplier
Palo Alto Networks,Juniper Networks,supplier
IBM,F5 Networks,supplier
Facebook,IBM,supplier
Interpublic Group,General Mills,supplier
Hill & Knowlton,IBM,supplier
Facebook,Interpublic Group,supplier
Walmart,NetApp,supplier
Motorola,Airbnb,supplier
Walmart,Google,supplier
Google,Uber,supplier
RBC,IBM,supplier
Infor,ConocoPhillips,supplier
MICROS,Google,supplier
Juniper Networks,Microsoft,supplier
IBM,NetApp,supplier
Akamai,Microsoft,supplier
IBM,ServiceNow,supplier
Delphi Automotive,DLT,supplier
Adobe,Google,supplier
Intel,Best Buy,supplier
Airbus,Autodesk,supplier
Autodesk,ANSYS,supplier
Altair Engineering,ANSYS,supplier
Qualcomm,IBM,supplier
Walmart,Dell,supplier
Ameren,Microsoft,supplier
Telstra,Microsoft,supplier
Microsoft,Telstra,supplier
Biogen Idec,Facebook,supplier
Wellpoint,Walmart,supplier
Pinterest,Duke Energy,supplier
Duke Energy,IBM,supplier
Juniper Networks,Facebook,supplier
Uber,Qualcomm,supplier
Aon,Qualcomm,supplier
Walmart,Qualcomm,supplier
Nike,Qualcomm,supplier
Western Digital,NetApp,supplier
Google,NetApp,supplier
Equifax,Motorola,supplier
Qualcomm,Motorola,supplier
Starbucks,IBM,supplier
Woolworths,Oracle,supplier
Pinterest,Symantec,supplier
Oracle,Walmart,supplier
JBL,Microsoft,supplier
Symantec,Cisco,supplier
Walgreens,Facebook,supplier
Woolworths,NetApp,supplier
Carrefour,NetApp,supplier
Dell,NetApp,supplier
Starbucks,NetApp,supplier
Wellpoint,NetApp,supplier
Telstra,NetApp,supplier
Dell,Symantec,supplier
Pinterest,Starbucks,supplier
Parsons,Facebook,supplier
Schlumberger,Adobe,supplier
Facebook,Western Digital,supplier
Walmart,Pinterest,supplier
ConAgra Foods,Post Holdings,supplier
Juniper Networks,Equinix,supplier
Symantec,Qualcomm,supplier
Motorola,Qualcomm,supplier
Corning,Emerson,supplier
Oracle,Symantec,supplier
Dell,Facebook,supplier
Adobe,Facebook,supplier
ADB,Facebook,supplier
Facebook,Snapchat,supplier
Telstra,Cisco,supplier
Oracle,Motorola,supplier
Northrop Grumman,Adobe,supplier
Teradyne,Adobe,supplier
Microsoft,Merck,supplier
Walmart,Merck,supplier
Extreme Networks,Facebook,supplier
AMD,Lowe's,supplier
Google,Lowe's,supplier
Motorola,Cadence,supplier
Ameren,Cadence,supplier
GoDaddy,IBM,supplier
Ameren,Oracle,supplier
Swift Transportation,Oracle,supplier
Google,Symantec,supplier
Google,Texas Instruments,supplier
IBM,ConocoPhillips,supplier
ConocoPhillips,Motorola,supplier
Google,Devon Energy,supplier
Microsoft,Walmart,supplier
Telstra,Delta Air Lines,supplier
Pfizer,Delta Air Lines,supplier
Dell,Cisco,supplier
Pinterest,Google,supplier
Google,TJX,supplier
TJX,General Mills,supplier
Texas Instruments,Juniper Networks,supplier
Best Buy,Facebook,supplier
Oracle,TJX,supplier
Pinterest,TJX,supplier
Dell,TJX,supplier
Netflix,Facebook,supplier
Microsoft,First Solar,supplier
Autodesk,Dell,supplier
Dell,Autodesk,supplier
TJX,Pinterest,supplier
DTE Energy,Ameren,supplier
Motorola,Airbus,supplier
Microsoft,Airbus,supplier
Facebook,Qualcomm,supplier
Schlumberger,Cisco,supplier
Intel,Motorola,supplier
Cisco,Dell,supplier
Cisco,Symantec,supplier
Interpublic Group,Fortinet,supplier
Symantec,Workday,supplier
Intel,Autodesk,supplier
Merck,Walgreens,supplier
Walgreens,Pfizer,supplier
IBM,Vodafone,supplier
Keurig,Vodafone,supplier
Carrefour,IBM,supplier
Infor,DTE Energy,supplier
International Flavors & Fragrances Inc,Pinterest,supplier
Pinterest,Pfizer,supplier
UPS,Delta Air Lines,supplier
Google,Delta Air Lines,supplier
ArcelorMittal,Delta Air Lines,supplier
Johnson & Johnson,IBM,supplier
AstraZeneca,IBM,supplier
Google,CBRE,supplier
Nike,Facebook,supplier
Boston Scientific,IBM,supplier
Etsy,IBM,supplier
Autodesk,AMD,supplier
Motorola,Vodafone,supplier
Nike,Vodafone,supplier
Merck,Vodafone,supplier
Infor,Intel,supplier
Walgreens,Microsoft,supplier
Intel,Microchip Technology,supplier
Elbit Systems,Microchip Technology,supplier
Juniper Networks,EBA,supplier
Sonoco,Dell,supplier
Union Pacific,IBM,supplier
NetApp,Facebook,supplier
Twilio,Telstra,supplier
Viacom,Microsoft,supplier
Google,Vodafone,supplier
Google,Trimble,supplier
Cisco,Nike,supplier
Walgreens,Interpublic Group,supplier
Facebook,TJX,supplier
Mosaic Company,Microsoft,supplier
Trimble,Dell,supplier
Facebook,ConAgra Foods,supplier
Molson Coors,Microsoft,supplier
ADB,IBM,supplier
ArcelorMittal,IBM,supplier
Nike,IBM,supplier
Trimble,Juniper Networks,supplier
Juniper Networks,Oracle,supplier
Cisco,AMD,supplier
Extreme Networks,IBM,supplier
ANSYS,IBM,supplier
TJX,Dell,supplier
Entergy,Dell,supplier
Microsoft,Texas Instruments,supplier
Texas Instruments,Oracle,supplier
Pfizer,Starbucks,supplier
Kimberly-Clark,Starbucks,supplier
Oracle,Starbucks,supplier
Microsoft,Exelixis,supplier
Walgreens,Dell,supplier
Adobe,IBM,supplier
Airbus,Google,supplier
Walgreens,Walmart,supplier
Palo Alto Networks,Adobe,supplier
Cisco,Akamai,supplier
Juniper Networks,Intel,supplier
Weyerhaeuser,Facebook,supplier
Oracle,Juniper Networks,supplier
Facebook,Viacom,supplier
Facebook,Zscaler,supplier
Walgreens,Cisco,supplier
Uber,Facebook,supplier
Dell,Airbnb,supplier
Walmart,Tyson Foods,supplier
Pinterest,Microsoft,supplier
Google,Equinix,supplier
AMD,NetApp,supplier
Oracle,Palo Alto Networks,supplier
TJX,Google,supplier
Equinix,Intel,supplier
AMD,Motorola,supplier
Airbnb,Twilio,supplier
Twilio,Oracle,supplier
American Electric Power,Microsoft,supplier
Viacom,Motorola,supplier
Facebook,Atlassian,supplier
JAB,Google,supplier
Uber,Google,supplier
Akamai,Cisco,supplier
Cisco,Netflix,supplier
ConocoPhillips,Dell,supplier
Airbnb,Google,supplier
Motorola,Schlumberger,supplier
Walmart,Dollar Tree,supplier
Oracle,eBay,supplier
Best Buy,Dell,supplier
Boston Scientific,Johnson & Johnson,supplier
Airbus,Motorola,supplier
Equinix,Cisco,supplier
Emerson,Cisco,supplier
Texas Instruments,Motorola,supplier
Corning,Microsoft,supplier
Delta Air Lines,Uber,supplier
Symantec,JBL,supplier
JBL,Intel,supplier
Intel,Viacom,supplier
Delta Air Lines,Microsoft,supplier
Chipotle,Nike,supplier
Tesco,Nike,supplier
Walgreens,AmerisourceBergen,supplier
Adobe,Motorola,supplier
IBM,Airbus,supplier
Facebook,Airbus,supplier
Walmart,ConAgra Foods,supplier
Chipotle,Microsoft,supplier
Northrop Grumman,Google,supplier
First Solar,DnB,supplier
Northrop Grumman,Intel,supplier
F5 Networks,Google,supplier
Nike,Oracle,supplier
IBM,Wellpoint,supplier
Wellpoint,Telstra,supplier
Facebook,TrueCar,supplier
Interpublic Group,Qualcomm,supplier
Etsy,Symantec,supplier
Netflix,Symantec,supplier
Airbnb,SWIFT,supplier
Adobe,AMD,supplier
Compass Group,Microsoft,supplier
Oracle,AMD,supplier
Google,Atlassian,supplier
Pinterest,Lowe's,supplier
Vodafone,Facebook,supplier
Facebook,Workday,supplier
Workday,Uber,supplier
Dell,Equifax,supplier
Equifax,Emerson,supplier
Facebook,Accenture,supplier
Pinterest,Accenture,supplier
Accenture,Pinterest,supplier
Wellpoint,Facebook,supplier
First Solar,ANSYS,supplier
Oracle,ANSYS,supplier
American Electric Power,ANSYS,supplier
Walmart,ANSYS,supplier
Johnson & Johnson,Cisco,supplier
Microsoft,Best Buy,supplier
Microsoft,Workday,supplier
IBM,Rockwell Automation,supplier
Tyson Foods,Hormel Foods,supplier
Parsons,Oracle,supplier
Viacom,Nike,supplier
Nike,Autodesk,supplier
Union Pacific,Microsoft,supplier
Ameren,Facebook,supplier
Google,Compass Group,supplier
Compass Group,Dell,supplier
Microsoft,ANSYS,supplier
Akamai,IBM,supplier
Oracle,Qualcomm,supplier
Airbus,TRENT,supplier
Tesco,Oracle,supplier
Autodesk,Kimberly-Clark,supplier
BorgWarner,Microsoft,supplier
Juniper Networks,Adobe,supplier
Texas Instruments,Autodesk,supplier
Autodesk,Best Buy,supplier
Equinix,Microsoft,supplier
IBM,Trimble,supplier
Juniper Networks,Google,supplier
Kimberly-Clark,Fortinet,supplier
STX,Walmart,supplier
Scholastic,Facebook,supplier
Google,Accenture,supplier
ConocoPhillips,Oracle,supplier
Fortune Brands,Motorola,supplier
Autodesk,Motorola,supplier
Walgreens,Intel,supplier
EBS,Intel,supplier
Merck,Cisco,supplier
Airbus,Delta Air Lines,supplier
Dick's Sporting Goods,Adobe,supplier
Xylem,Northrop Grumman,supplier
Starbucks,Tractor Supply,supplier
Walmart,Tractor Supply,supplier
Dell,Walgreens,supplier
Pfizer,Symantec,supplier
Motorola,Walmart,supplier
Pfizer,Hill & Knowlton,supplier
Motorola,Hill & Knowlton,supplier
Oracle,Exelon,supplier
Trimble,Google,supplier
Dr Pepper Snapple Group,Google,supplier
Illumina,Merck,supplier
AstraZeneca,Microsoft,supplier
Best Buy,Adobe,supplier
Western Digital,IBM,supplier
Symantec,Oracle,supplier
Fortis,Accenture,supplier
Oracle,Accenture,supplier
Adobe,Vodafone,supplier
Vodafone,Microsoft,supplier
CCH,Cisco,supplier
NetApp,Intel,supplier
Equinix,CBRE,supplier
Trimble,Oracle,supplier
IBM,Delta Air Lines,supplier
Oracle,IAG,supplier
Accenture,Emerson,supplier
Exelon,Symantec,supplier
Tesco,Infor,supplier
Facebook,RBC,supplier
Telstra,Discovery Communications,supplier
Nike,Adobe,supplier
Parsons,Akamai,supplier
Qualcomm,Akamai,supplier
Northrop Grumman,Akamai,supplier
BorgWarner,Lear,supplier
IBM,Carrefour,supplier
Oracle,General Mills,supplier
Pinterest,General Mills,supplier
CarMax,General Mills,supplier
Duke Energy,General Mills,supplier
IBM,Infor,supplier
CarMax,Walmart,supplier
Kinder Morgan,Walmart,supplier
Microsoft,RBC,supplier
NetApp,Oracle,supplier
Delphi Automotive,Microsoft,supplier
Rockwell Automation,IBM,supplier
IBM,EBS,supplier
Symantec,Juniper Networks,supplier
Western Digital,Juniper Networks,supplier
Pinterest,IBM,supplier
Walmart,Zscaler,supplier
Vail Resorts,Fortinet,supplier
Airbus,Oracle,supplier
Netflix,Intel,supplier
UPS,Accenture,supplier
Microsoft,Atlassian,supplier
Facebook,Vodafone,supplier
TJX,Oracle,supplier
Vodafone,Best Buy,supplier
Nike,Microsoft,supplier
Walmart,Accenture,supplier
Autodesk,Delphi Automotive,supplier
Zscaler,IBM,supplier
Dell,Juniper Networks,supplier
Motorola,Johnson & Johnson,supplier
Intel,Pfizer,supplier
Microsoft,Pfizer,supplier
IBM,Pfizer,supplier
Airbus,Danaher,supplier
Chipotle,Facebook,supplier
Pinterest,Cisco,supplier
Equinix,Dell,supplier
Airbus,eBay,supplier
Facebook,STR,supplier
Kimberly-Clark,Oracle,supplier
Microsoft,Interpublic Group,supplier
Adobe,Emerson,supplier
Emerson,Facebook,supplier
Swift Transportation,Microsoft,supplier
eBay,Pinterest,supplier
Campbell Soup,Microsoft,supplier
Equinix,Facebook,supplier
Elbit Systems,Accenture,supplier
Altair Engineering,Airbus,supplier
Netflix,Airbus,supplier
Intel,Teradyne,supplier
Qualcomm,Nike,supplier
Vodafone,Intel,supplier
AMD,Aon,supplier
ServiceNow,IBM,supplier
Northrop Grumman,Airbus,supplier
Dell,Motorola,supplier
Williams-Sonoma,Intel,supplier
Keurig,Starbucks,supplier
Pfizer,Cisco,supplier
Equinix,Google,supplier
F5 Networks,Cisco,supplier
Palo Alto Networks,Qualcomm,supplier
F5 Networks,Qualcomm,supplier
Autodesk,Rentokil Initial,supplier
GEO,Google,supplier
Lowe's,Microsoft,supplier
Aon,IBM,supplier
Cisco,Workday,supplier
Starbucks,Pinterest,supplier
Delta Air Lines,Pinterest,supplier
STX,Google,supplier
Entegris,Google,supplier
Accenture,Northrop Grumman,supplier
Dell,Delta Air Lines,supplier
Facebook,Entergy,supplier
Delta Air Lines,Entergy,supplier
TJX,Entergy,supplier
Google,Entergy,supplier
CAE,Airbus,supplier
Tesco,Cisco,supplier
Qualcomm,Cisco,supplier
Infor,Oracle,supplier
First Solar,Oracle,supplier
Adobe,Infor,supplier
CBRE,Infor,supplier
CORT,Infor,supplier
AMD,Infor,supplier
Netflix,Atlassian,supplier
Dell,Walmart,supplier
DTE Energy,Oracle,supplier
Symantec,Starbucks,supplier
Pinterest,Motorola,supplier
Keurig,Cisco,supplier
Campbell Soup,Facebook,supplier
Dell,Equinix,supplier
Equinix,F5 Networks,supplier
Facebook,F5 Networks,supplier
Cisco,Pinterest,supplier
IBM,Juniper Networks,supplier
Fortinet,NetApp,supplier
Nike,Lowe's,supplier
ADB,Adobe,supplier
Facebook,Walmart,supplier
MICROS,Netflix,supplier
MGM,Facebook,supplier
Facebook,CBRE,supplier
Tesco,Pinterest,supplier
Merck,Adobe,supplier
General Mills,Facebook,supplier
IBM,Walmart,supplier
AMD,TJX,supplier
Facebook,UPS,supplier
CBRE,Airbus,supplier
eBay,Dell,supplier
AstraZeneca,Dell,supplier
Google,Sysco,supplier
Qualcomm,Facebook,supplier
Starbucks,Walgreens,supplier
Oracle,HealthCare Partners,supplier
HealthCare Partners,Google,supplier
Synopsys,Teradyne,supplier
GoDaddy,Cisco,supplier
Nike,Cisco,supplier
Booz Allen Hamilton,Cisco,supplier
Hormel Foods,Google,supplier
American Water,Google,supplier
Adobe,Atlassian,supplier
Service Nation,Facebook,supplier
Aon,Microsoft,supplier
ConAgra Foods,Adobe,supplier
AMD,Adobe,supplier
Molson Coors,Adobe,supplier
Vodafone,ANSYS,supplier
Cars.com,IBM,supplier
Campbell Soup,IBM,supplier
Accenture,Kimberly-Clark,supplier
Walmart,Best Buy,supplier
Oracle,Akamai,supplier
Dell,Carrefour,supplier
AMD,Facebook,supplier
IBM,Cars.com,supplier
Symantec,Dell,supplier
Snapchat,UPS,supplier
IBM,BorgWarner,supplier
Viacom,Facebook,supplier
Zscaler,Microsoft,supplier
Telstra,Emerson,supplier
IBM,eBay,supplier
Accenture,ConAgra Foods,supplier
Sysco,Pfizer,supplier
CarMax,F5 Networks,supplier
Kinder Morgan,Microsoft,supplier
Keurig,Microsoft,supplier
Cisco,Compass Group,supplier
ConocoPhillips,Google,supplier
AMD,ANSYS,supplier
Oracle,RBC,supplier
Symantec,Adobe,supplier
Johnson & Johnson,Facebook,supplier
Best Buy,Microsoft,supplier
Facebook,Juniper Networks,supplier
Keurig,Emerson,supplier
Synopsys,NetApp,supplier
Facebook,NetApp,supplier
TJX,IBM,supplier
Qualcomm,Starbucks,supplier
Cisco,Equifax,supplier
Microsoft,Juniper Networks,supplier
Intel,Accenture,supplier
Adobe,Netflix,supplier
Biogen Idec,Autodesk,supplier
AMD,Autodesk,supplier
ANSYS,Accenture,supplier
BorgWarner,Nike,supplier
Equifax,Symantec,supplier
AstraZeneca,Cisco,supplier
Tesco,NetApp,supplier
JBL,Accenture,supplier
Lowe's,Facebook,supplier
Ameren,Google,supplier
IAG,Insurance Australia Group,supplier
Facebook,Lowe's,supplier
Symantec,Motorola,supplier
Microsoft,Infor,supplier
Infor,IBM,supplier
Motorola,Autodesk,supplier
Walmart,Autodesk,supplier
Facebook,Autodesk,supplier
UPS,Facebook,supplier
Baker & Taylor,UPS,supplier
Carrefour,Microsoft,supplier
JBL,Best Buy,supplier
Aon,CBRE,supplier
Vodafone,Elbit Systems,supplier
Emerson,Oracle,supplier
BorgWarner,IBM,supplier
Equinix,Motorola,supplier
Microsoft,Vodafone,supplier
Facebook,CarMax,supplier
Delta Air Lines,Google,supplier
Facebook,Pfizer,supplier
Amgen,Google,supplier
CORT,Microsoft,supplier
Infor,IAG,supplier
Dell,Microsoft,competitor
Juniper Networks,Equinix,competitor
Cisco,Hewlett Packard Enterprise,competitor
Cisco,CD,competitor
Fortinet,Palo Alto Networks,competitor
Workday,PAYCHEX,competitor
CD,Cisco,competitor
Equinix,Juniper Networks,competitor
eBay,Walmart,competitor
Cars.com,CarMax,competitor
Cars.com,TrueCar,competitor
Hewlett Packard Enterprise,Cisco,competitor
Cort,CORT,competitor
TrueCar,CarMax,competitor
TrueCar,Cars.com,competitor
CORT,Cort,competitor
Qiagen,Thermo Fisher Scientific,competitor
Bio-Rad,Thermo Fisher Scientific,competitor
Bio-Rad,Qiagen,competitor
CarMax,Cars.com,competitor
CarMax,TrueCar,competitor
Thermo Fisher Scientific,Qiagen,competitor
Thermo Fisher Scientific,Bio-Rad,competitor
